cell_idx,R_lo,R_hi,sigma_R,eps_abs,eps_floor,extremeR,gamma_bc,option_beta,ac2_N,ac2_LOSS,ac2_eliminated,ac2_first_loss_stamp,ac1_N,ac1_recovered,ac1_wilson_ub_pct,b6_rescue,b6_regress_correct_to_CW,b6_regress_abstain_to_CW,b6_regress_CW_worse_delta,b6_no_change_correct,b6_no_change_CW_same_or_better,alpha_commits,beta_fires,elapsed_ms
1328,0.35,1.1,0.25,0.03,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1329,0.35,1.1,0.25,0.03,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1330,0.35,1.1,0.25,0.03,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1331,0.35,1.1,0.25,0.03,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1332,0.35,1.1,0.25,0.03,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1333,0.35,1.1,0.25,0.03,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1334,0.35,1.1,0.25,0.03,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1335,0.35,1.1,0.25,0.03,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1336,0.35,1.1,0.25,0.03,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1337,0.35,1.1,0.25,0.03,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1338,0.35,1.1,0.25,0.03,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1339,0.35,1.1,0.25,0.03,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1340,0.35,1.1,0.25,0.03,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,4
1341,0.35,1.1,0.25,0.03,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1342,0.35,1.1,0.25,0.03,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1343,0.35,1.1,0.25,0.03,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1344,0.35,1.1,0.3,0.015,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1345,0.35,1.1,0.3,0.015,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1346,0.35,1.1,0.3,0.015,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1347,0.35,1.1,0.3,0.015,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1348,0.35,1.1,0.3,0.015,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1349,0.35,1.1,0.3,0.015,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1350,0.35,1.1,0.3,0.015,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1351,0.35,1.1,0.3,0.015,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1352,0.35,1.1,0.3,0.015,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1353,0.35,1.1,0.3,0.015,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1354,0.35,1.1,0.3,0.015,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1355,0.35,1.1,0.3,0.015,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1356,0.35,1.1,0.3,0.015,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1357,0.35,1.1,0.3,0.015,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1358,0.35,1.1,0.3,0.015,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1359,0.35,1.1,0.3,0.015,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1360,0.35,1.1,0.3,0.015,0.08,0,1,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,3
1361,0.35,1.1,0.3,0.015,0.08,0,1,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,3
1362,0.35,1.1,0.3,0.015,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1363,0.35,1.1,0.3,0.015,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1364,0.35,1.1,0.3,0.015,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1365,0.35,1.1,0.3,0.015,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,3
1366,0.35,1.1,0.3,0.015,0.08,0,2,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1367,0.35,1.1,0.3,0.015,0.08,0,2,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1368,0.35,1.1,0.3,0.015,0.08,1,1,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1369,0.35,1.1,0.3,0.015,0.08,1,1,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1370,0.35,1.1,0.3,0.015,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1371,0.35,1.1,0.3,0.015,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1372,0.35,1.1,0.3,0.015,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1373,0.35,1.1,0.3,0.015,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1374,0.35,1.1,0.3,0.015,0.08,1,2,0,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1375,0.35,1.1,0.3,0.015,0.08,1,2,1,362,1,1,2026-04-04_16-16-09-444Z,0,0,0,0,0,0,0,5,1,0,0,2
1376,0.35,1.1,0.3,0.015,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1377,0.35,1.1,0.3,0.015,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1378,0.35,1.1,0.3,0.015,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1379,0.35,1.1,0.3,0.015,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1380,0.35,1.1,0.3,0.015,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1381,0.35,1.1,0.3,0.015,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1382,0.35,1.1,0.3,0.015,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1383,0.35,1.1,0.3,0.015,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1384,0.35,1.1,0.3,0.015,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1385,0.35,1.1,0.3,0.015,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1386,0.35,1.1,0.3,0.015,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1387,0.35,1.1,0.3,0.015,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1388,0.35,1.1,0.3,0.015,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1389,0.35,1.1,0.3,0.015,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1390,0.35,1.1,0.3,0.015,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1391,0.35,1.1,0.3,0.015,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1392,0.35,1.1,0.3,0.02,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1393,0.35,1.1,0.3,0.02,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1394,0.35,1.1,0.3,0.02,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1395,0.35,1.1,0.3,0.02,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1396,0.35,1.1,0.3,0.02,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1397,0.35,1.1,0.3,0.02,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1398,0.35,1.1,0.3,0.02,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1399,0.35,1.1,0.3,0.02,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1400,0.35,1.1,0.3,0.02,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1401,0.35,1.1,0.3,0.02,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1402,0.35,1.1,0.3,0.02,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1403,0.35,1.1,0.3,0.02,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1404,0.35,1.1,0.3,0.02,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1405,0.35,1.1,0.3,0.02,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1406,0.35,1.1,0.3,0.02,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1407,0.35,1.1,0.3,0.02,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1408,0.35,1.1,0.3,0.02,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1409,0.35,1.1,0.3,0.02,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1410,0.35,1.1,0.3,0.02,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1411,0.35,1.1,0.3,0.02,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1412,0.35,1.1,0.3,0.02,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1413,0.35,1.1,0.3,0.02,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1414,0.35,1.1,0.3,0.02,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1415,0.35,1.1,0.3,0.02,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1416,0.35,1.1,0.3,0.02,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1417,0.35,1.1,0.3,0.02,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1418,0.35,1.1,0.3,0.02,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1419,0.35,1.1,0.3,0.02,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1420,0.35,1.1,0.3,0.02,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1421,0.35,1.1,0.3,0.02,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1422,0.35,1.1,0.3,0.02,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1423,0.35,1.1,0.3,0.02,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1424,0.35,1.1,0.3,0.02,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1425,0.35,1.1,0.3,0.02,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1426,0.35,1.1,0.3,0.02,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1427,0.35,1.1,0.3,0.02,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1428,0.35,1.1,0.3,0.02,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1429,0.35,1.1,0.3,0.02,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1430,0.35,1.1,0.3,0.02,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1431,0.35,1.1,0.3,0.02,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1432,0.35,1.1,0.3,0.02,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1433,0.35,1.1,0.3,0.02,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1434,0.35,1.1,0.3,0.02,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1435,0.35,1.1,0.3,0.02,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1436,0.35,1.1,0.3,0.02,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1437,0.35,1.1,0.3,0.02,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1438,0.35,1.1,0.3,0.02,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1439,0.35,1.1,0.3,0.02,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1440,0.35,1.1,0.3,0.025,0.06,0,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1441,0.35,1.1,0.3,0.025,0.06,0,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1442,0.35,1.1,0.3,0.025,0.06,0,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1443,0.35,1.1,0.3,0.025,0.06,0,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1444,0.35,1.1,0.3,0.025,0.06,0,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1445,0.35,1.1,0.3,0.025,0.06,0,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1446,0.35,1.1,0.3,0.025,0.06,0,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1447,0.35,1.1,0.3,0.025,0.06,0,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1448,0.35,1.1,0.3,0.025,0.06,1,1,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1449,0.35,1.1,0.3,0.025,0.06,1,1,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1450,0.35,1.1,0.3,0.025,0.06,1,1.3,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1451,0.35,1.1,0.3,0.025,0.06,1,1.3,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1452,0.35,1.1,0.3,0.025,0.06,1,1.6,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1453,0.35,1.1,0.3,0.025,0.06,1,1.6,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1454,0.35,1.1,0.3,0.025,0.06,1,2,0,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,1
1455,0.35,1.1,0.3,0.025,0.06,1,2,1,362,1,1,2026-04-04_09-09-54-631Z,0,0,0,0,0,0,0,2,0,0,0,0
1456,0.35,1.1,0.3,0.025,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1457,0.35,1.1,0.3,0.025,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1458,0.35,1.1,0.3,0.025,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1459,0.35,1.1,0.3,0.025,0.08,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1460,0.35,1.1,0.3,0.025,0.08,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1461,0.35,1.1,0.3,0.025,0.08,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1462,0.35,1.1,0.3,0.025,0.08,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1463,0.35,1.1,0.3,0.025,0.08,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1464,0.35,1.1,0.3,0.025,0.08,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1465,0.35,1.1,0.3,0.025,0.08,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1466,0.35,1.1,0.3,0.025,0.08,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1467,0.35,1.1,0.3,0.025,0.08,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1468,0.35,1.1,0.3,0.025,0.08,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1469,0.35,1.1,0.3,0.025,0.08,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1470,0.35,1.1,0.3,0.025,0.08,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1471,0.35,1.1,0.3,0.025,0.08,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1472,0.35,1.1,0.3,0.025,0.1,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1473,0.35,1.1,0.3,0.025,0.1,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1474,0.35,1.1,0.3,0.025,0.1,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1475,0.35,1.1,0.3,0.025,0.1,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1476,0.35,1.1,0.3,0.025,0.1,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1477,0.35,1.1,0.3,0.025,0.1,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1478,0.35,1.1,0.3,0.025,0.1,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1479,0.35,1.1,0.3,0.025,0.1,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1480,0.35,1.1,0.3,0.025,0.1,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1481,0.35,1.1,0.3,0.025,0.1,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1482,0.35,1.1,0.3,0.025,0.1,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1483,0.35,1.1,0.3,0.025,0.1,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1484,0.35,1.1,0.3,0.025,0.1,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1485,0.35,1.1,0.3,0.025,0.1,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1486,0.35,1.1,0.3,0.025,0.1,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1487,0.35,1.1,0.3,0.025,0.1,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1488,0.35,1.1,0.3,0.03,0.06,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1489,0.35,1.1,0.3,0.03,0.06,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1490,0.35,1.1,0.3,0.03,0.06,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1491,0.35,1.1,0.3,0.03,0.06,0,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1492,0.35,1.1,0.3,0.03,0.06,0,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1493,0.35,1.1,0.3,0.03,0.06,0,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1494,0.35,1.1,0.3,0.03,0.06,0,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1495,0.35,1.1,0.3,0.03,0.06,0,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1496,0.35,1.1,0.3,0.03,0.06,1,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1497,0.35,1.1,0.3,0.03,0.06,1,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1498,0.35,1.1,0.3,0.03,0.06,1,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1499,0.35,1.1,0.3,0.03,0.06,1,1.3,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1500,0.35,1.1,0.3,0.03,0.06,1,1.6,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1501,0.35,1.1,0.3,0.03,0.06,1,1.6,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1502,0.35,1.1,0.3,0.03,0.06,1,2,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1503,0.35,1.1,0.3,0.03,0.06,1,2,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1504,0.35,1.1,0.3,0.03,0.08,0,1,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
1505,0.35,1.1,0.3,0.03,0.08,0,1,1,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,3
1506,0.35,1.1,0.3,0.03,0.08,0,1.3,0,362,1,1,2026-04-04_16-16-44-639Z,0,0,0,0,0,0,0,6,1,0,0,2
